	RowNumber	StudentId	Rating	Geography	Gender	Age	Discussion	CurrentValue	AnnouncementsView	HasOtherActiveCourse	IsActiveMember	EstimatedValue	Target	Predictions - Succeed or Not	Predictions - Probability to Succeed education	Predictions - Succeed or Fail Desc
2930	2931	15573488	663	Germany	Male	42	7	115930.87	1	1	0	19862.78	0	1	0.62106377	Succeed
2931	2932	15776769	638	Germany	Female	37	7	124513.66	2	1	0	158610.89	0	0	0.19434541	Fail
2932	2933	15724894	688	France	Female	54	9	0.0	1	1	0	191212.63	1	1	0.8663804	Succeed
2933	2934	15713180	588	Spain	Male	46	8	0.0	1	1	0	61931.21	0	1	0.5190558	Succeed
2934	2935	15690224	631	France	Male	33	7	0.0	1	1	1	58043.02	1	0	0.07051444	Fail
2935	2936	15689461	687	Spain	Male	35	8	100988.39	2	1	0	22247.27	0	0	0.054567225	Fail
2936	2937	15671802	599	France	Male	44	10	118577.24	1	1	1	31448.52	0	0	0.19498166	Fail
2937	2938	15782842	718	Spain	Male	28	6	0.0	2	1	0	146875.86	0	0	0.037648737	Fail
2938	2939	15764455	730	France	Male	27	5	0.0	2	1	1	116081.93	0	0	0.01446141	Fail
2939	2940	15591951	533	France	Female	39	2	0.0	1	0	1	73669.94	1	0	0.23732296	Fail
2940	2941	15772834	711	Spain	Female	28	5	0.0	2	1	1	93959.96	0	0	0.027353935	Fail
2941	2942	15792044	555	Spain	Female	26	9	0.0	2	0	1	158918.03	0	0	0.03415539	Fail
2942	2943	15715577	850	France	Female	42	9	113311.11	1	1	1	198193.75	0	0	0.1712519	Fail
2943	2944	15639313	678	France	Female	41	9	0.0	1	0	0	13160.03	0	0	0.44933826	Fail
2944	2945	15798886	576	France	Male	32	7	0.0	2	1	0	4660.91	0	0	0.02404615	Fail
2945	2946	15776384	835	Germany	Male	20	4	124365.42	1	0	0	180197.74	1	0	0.29772893	Fail
2946	2947	15727732	592	France	Male	42	1	147249.29	2	1	1	63023.02	0	0	0.068491176	Fail
2947	2948	15793849	774	France	Male	36	7	103688.19	1	0	1	118971.74	0	0	0.06606874	Fail
2948	2949	15694431	620	France	Female	29	1	138740.24	2	0	0	154700.61	0	0	0.06660434	Fail
2949	2950	15764231	519	Spain	Male	39	4	111900.14	1	1	1	97577.17	0	0	0.085732505	Fail
2950	2951	15744955	734	Spain	Female	37	0	152760.24	1	1	1	48990.5	0	0	0.12973423	Fail
2951	2952	15671691	763	Germany	Male	31	7	143966.3	2	1	1	140262.96	1	0	0.042384055	Fail
2952	2953	15654937	733	France	Male	51	10	141556.96	1	1	0	130189.53	0	1	0.58314365	Succeed
2953	2954	15649172	650	France	Female	43	6	0.0	2	1	1	16301.91	0	0	0.0817893	Fail
2954	2955	15775598	538	France	Female	33	5	0.0	2	1	0	126962.41	0	0	0.054703057	Fail
2955	2956	15807517	577	France	Female	46	1	0.0	1	1	1	158750.53	0	0	0.4100734	Fail
2956	2957	15642921	792	France	Male	30	8	0.0	2	1	0	199644.2	0	0	0.02368456	Fail
2957	2958	15789145	686	France	Female	41	10	0.0	1	1	1	144272.71	1	0	0.27635124	Fail
2958	2959	15814040	589	France	Male	29	2	0.0	2	0	1	98320.27	0	0	0.015482563	Fail
2959	2960	15673655	530	France	Male	25	9	162560.32	1	1	0	64129.03	0	0	0.10032999	Fail
2960	2961	15595171	778	Germany	Female	29	7	123229.46	1	1	0	181221.09	0	0	0.35542336	Fail
2961	2962	15583717	616	Spain	Male	31	7	76665.71	2	1	1	163809.08	0	0	0.020765174	Fail
2962	2963	15605036	550	France	Male	38	9	140278.99	3	1	1	171457.06	1	1	0.61033446	Succeed
2963	2964	15718107	655	France	Female	51	3	0.0	2	0	1	15801.02	0	0	0.20643647	Fail
2964	2965	15679796	721	France	Male	46	1	115764.32	2	0	0	102950.79	0	0	0.2298064	Fail
2965	2966	15654610	499	Germany	Male	36	5	131142.53	2	1	0	174918.46	0	0	0.10703875	Fail
2966	2967	15577214	511	France	Male	45	5	68375.27	1	1	0	193160.25	1	0	0.48754933	Fail
2967	2968	15595360	579	Germany	Female	39	5	117833.3	3	0	0	5831.0	1	1	0.9107086	Succeed
2968	2969	15756968	696	Spain	Female	36	7	0.0	2	1	1	82298.59	0	0	0.030199353	Fail
2969	2970	15726394	681	France	Male	34	7	0.0	2	0	0	130686.59	0	0	0.026913352	Fail
2970	2971	15595264	815	France	Male	45	7	0.0	1	0	1	52885.23	1	0	0.23740982	Fail
2971	2972	15782566	681	Spain	Male	30	2	111093.01	1	1	0	68985.99	0	0	0.12749352	Fail
2972	2973	15592913	641	Spain	Male	42	9	132657.55	1	1	0	35367.19	0	0	0.35589233	Fail
2973	2974	15652019	591	France	Female	56	9	128882.49	1	1	1	196241.94	1	0	0.4050717	Fail
2974	2975	15746773	565	Germany	Male	59	9	69129.59	1	1	1	170705.53	0	0	0.3068456	Fail
2975	2976	15774215	487	France	Male	37	6	0.0	2	1	1	126477.41	0	0	0.0236313	Fail
2976	2977	15667301	729	France	Male	39	4	121404.64	1	1	1	159618.17	0	0	0.11254472	Fail
2977	2978	15655159	505	Spain	Female	45	9	131355.3	3	1	0	195395.33	1	1	0.8927913	Succeed
2978	2979	15595953	580	France	Female	35	1	102097.33	1	0	1	168285.85	0	0	0.10166213	Fail
2979	2980	15668421	642	France	Male	40	1	154863.15	1	1	1	138052.51	0	0	0.09429012	Fail
2980	2981	15709512	850	Spain	Female	41	3	99945.93	2	1	0	71179.31	0	0	0.15483886	Fail
2981	2982	15711254	616	Germany	Male	39	2	121704.32	2	1	0	55556.3	0	0	0.17820051	Fail
2982	2983	15798695	526	Spain	Female	43	3	0.0	2	1	0	31705.19	0	0	0.20281413	Fail
2983	2984	15663975	523	Germany	Male	35	8	138782.76	1	1	1	186118.93	0	0	0.17747256	Fail
2984	2985	15694982	663	France	Male	35	9	0.0	2	1	1	195580.28	0	0	0.018398449	Fail
2985	2986	15631948	840	France	Male	30	8	136291.71	1	1	0	54113.38	0	0	0.09983483	Fail
2986	2987	15768852	570	Germany	Male	42	0	107856.57	2	1	0	127528.84	0	0	0.34419024	Fail
2987	2988	15682304	676	Germany	Female	26	1	108348.66	1	0	0	60231.74	1	0	0.36644027	Fail
2988	2989	15684837	689	France	Male	47	1	93871.95	3	1	0	156878.42	1	1	0.9149382	Succeed
2989	2990	15636464	703	Spain	Female	45	1	0.0	1	1	0	182784.11	1	1	0.6159559	Succeed
2990	2991	15809859	491	Germany	Male	19	2	125860.2	1	0	0	129690.5	0	0	0.20223378	Fail
2991	2992	15699320	584	France	Male	49	8	172713.44	1	1	0	113860.81	0	1	0.60207635	Succeed
2992	2993	15787029	810	France	Female	51	5	0.0	2	0	1	184524.74	0	0	0.22604862	Fail
2993	2994	15709477	745	Spain	Female	59	8	0.0	1	1	1	36124.98	0	0	0.3479527	Fail
2994	2995	15710293	625	France	Female	39	3	130786.92	1	0	1	121316.07	0	0	0.17312658	Fail
2995	2996	15582528	535	France	Female	29	2	112367.34	1	1	0	185630.76	0	0	0.16294336	Fail
2996	2997	15575730	729	Spain	Female	45	7	91091.06	2	1	0	71133.12	0	0	0.2742004	Fail
2997	2998	15756856	655	France	Female	26	7	106198.5	1	0	1	32020.42	0	0	0.07078964	Fail
2998	2999	15766325	751	France	Male	47	5	142669.93	2	1	0	162760.96	0	0	0.24380629	Fail
2999	3000	15593050	525	France	Male	33	1	112833.35	1	0	1	175178.56	0	0	0.06388424	Fail
3000	3001	15584581	532	France	Female	40	5	0.0	2	0	1	177099.71	0	0	0.07591663	Fail
3001	3002	15675985	696	Spain	Female	43	4	0.0	2	1	1	66406.37	0	0	0.077571034	Fail
3002	3003	15672127	786	Germany	Female	32	2	104336.43	2	0	0	59559.81	0	0	0.12844765	Fail
3003	3004	15801694	580	France	Male	55	6	104305.74	1	0	1	175750.21	0	0	0.35290095	Fail
3004	3005	15706221	596	Germany	Male	47	5	140187.1	2	1	1	174311.3	0	0	0.18689875	Fail
3005	3006	15789899	683	France	Male	39	4	0.0	2	1	0	171716.81	0	0	0.06905027	Fail
3006	3007	15720979	747	France	Female	45	1	114959.12	1	1	0	189362.39	1	1	0.50356454	Succeed
3007	3008	15698033	602	France	Male	33	5	164704.38	1	0	1	180716.1	1	0	0.07978141	Fail
3008	3009	15665452	779	France	Male	62	10	119096.55	1	0	1	116977.89	0	0	0.16762966	Fail
3009	3010	15660236	551	France	Male	31	1	0.0	2	1	1	185105.44	0	0	0.014701326	Fail
3010	3011	15619689	666	France	Male	47	2	0.0	1	1	0	35046.97	1	1	0.57408303	Succeed
3011	3012	15773483	526	Spain	Male	30	8	0.0	1	1	0	36251.0	0	0	0.15589036	Fail
3012	3013	15739196	849	France	Female	41	9	115465.28	1	1	0	103174.5	0	0	0.34005624	Fail
3013	3014	15689273	471	France	Female	27	4	0.0	2	1	0	122642.09	0	0	0.048754245	Fail
3014	3015	15679333	628	Spain	Male	43	3	184926.61	1	1	0	122937.57	0	0	0.47128874	Fail
3015	3016	15591469	674	Germany	Male	43	8	85957.88	2	1	0	8757.39	0	0	0.1416012	Fail
3016	3017	15642761	797	France	Male	32	10	114084.6	1	0	1	125782.29	0	0	0.036773097	Fail
3017	3018	15701998	590	Spain	Female	29	2	166930.76	2	1	0	122487.73	0	0	0.08553242	Fail
3018	3019	15811649	588	France	Female	27	8	0.0	1	1	0	20066.38	0	0	0.17109588	Fail
3019	3020	15741085	577	France	Male	29	7	0.0	2	1	1	55473.15	0	0	0.013434408	Fail
3020	3021	15724459	571	France	Female	38	6	107193.82	2	0	0	38962.94	0	0	0.11877041	Fail
3021	3022	15574341	680	France	Male	36	3	116275.12	1	1	1	63795.8	0	0	0.07495784	Fail
3022	3023	15678204	648	Spain	Female	27	7	0.0	2	1	1	163060.43	0	0	0.029655939	Fail
3023	3024	15697056	618	France	Male	39	2	91068.56	1	1	0	26578.69	0	0	0.2088236	Fail
3024	3025	15610837	648	Germany	Male	41	5	123049.21	1	0	1	5066.76	0	0	0.32910195	Fail
3025	3026	15745268	759	France	Female	39	6	0.0	2	1	1	140497.67	0	0	0.060583048	Fail
3026	3027	15722794	585	France	Male	40	7	0.0	2	0	0	146156.98	0	0	0.0595917	Fail
3027	3028	15792138	774	France	Female	42	3	137781.65	1	0	0	199316.19	0	0	0.35260242	Fail
3028	3029	15675221	697	Germany	Female	48	2	108128.96	2	1	1	103944.37	0	0	0.33421803	Fail
3029	3030	15801283	605	Spain	Male	39	10	105317.73	2	1	0	138021.36	0	0	0.07650278	Fail
3030	3031	15725696	676	France	Male	20	1	80569.73	1	0	0	68621.98	0	0	0.08467677	Fail
3031	3032	15638999	678	France	Female	22	4	174852.89	1	1	1	28149.06	0	0	0.10907301	Fail
3032	3033	15800097	495	Spain	Female	45	3	89158.94	3	1	0	135169.76	1	1	0.921375	Succeed
3033	3034	15578042	787	France	Female	85	10	0.0	2	1	1	116537.96	0	0	0.021607192	Fail
3034	3035	15668540	770	France	Male	36	2	89800.14	1	1	1	105922.69	0	0	0.07317919	Fail
3035	3036	15687527	817	Germany	Male	45	9	101207.75	1	0	0	88211.12	1	1	0.65548354	Succeed
3036	3037	15610439	659	France	Male	43	1	106086.42	2	1	0	26900.63	0	0	0.15660238	Fail
3037	3038	15741130	693	France	Male	21	1	0.0	2	1	1	3494.02	0	0	0.012514484	Fail
3038	3039	15807945	744	France	Male	47	9	0.0	2	1	0	113163.17	0	0	0.1995099	Fail
3039	3040	15666177	829	Spain	Female	26	8	101440.36	2	1	1	19324.5	0	0	0.032371104	Fail
3040	3041	15617170	716	France	Male	38	4	0.0	2	1	0	189678.7	0	0	0.052898407	Fail
3041	3042	15783065	671	France	Male	34	7	106603.74	2	1	1	26387.71	0	0	0.021909898	Fail
3042	3043	15622869	835	Germany	Female	29	10	130420.2	2	0	0	106276.55	0	0	0.12318288	Fail
3043	3044	15746458	636	France	Female	38	1	0.0	1	1	0	45015.38	0	0	0.35466948	Fail
3044	3045	15750875	649	Spain	Male	29	2	45022.23	1	1	1	173495.77	0	0	0.07802026	Fail
3045	3046	15749166	621	Germany	Male	27	1	74298.43	1	1	1	52581.96	0	0	0.081604734	Fail
3046	3047	15779898	658	Germany	Female	31	3	133003.03	1	0	1	146339.27	1	0	0.18693176	Fail
3047	3048	15767907	784	Spain	Male	48	7	0.0	2	1	1	182609.97	0	0	0.09572749	Fail
3048	3049	15679687	783	Spain	Female	37	1	136689.66	1	1	0	197890.65	0	0	0.17219926	Fail
3049	3050	15576255	615	France	Male	32	4	0.0	2	1	1	6225.63	0	0	0.014960255	Fail
3050	3051	15699283	791	France	Female	44	5	0.0	2	1	1	123977.86	1	0	0.092182554	Fail
3051	3052	15619123	762	France	Male	53	1	102520.37	1	1	1	170195.4	0	0	0.29915196	Fail
3052	3053	15605363	607	France	Male	35	2	0.0	2	1	1	114190.3	0	0	0.021770764	Fail
3053	3054	15610176	601	France	Female	34	5	0.0	2	1	0	27022.57	0	0	0.053083453	Fail
3054	3055	15791210	540	Spain	Male	67	1	88382.01	1	0	1	59457.0	0	0	0.1314698	Fail
3055	3056	15602409	812	France	Male	44	4	115049.15	2	1	0	165038.41	0	0	0.15630239	Fail
3056	3057	15762641	685	France	Male	58	1	104796.54	1	1	1	154181.41	0	0	0.27479023	Fail
3057	3058	15598876	680	France	Male	33	1	123082.08	1	1	0	134960.98	0	0	0.10408199	Fail
3058	3059	15744315	680	Spain	Female	58	8	0.0	2	1	1	65708.5	0	0	0.12110787	Fail
3059	3060	15670655	631	France	Female	33	8	0.0	2	0	0	117374.22	0	0	0.04871832	Fail
3060	3061	15599569	569	France	Female	43	7	0.0	2	1	1	77703.19	0	0	0.07388001	Fail
3061	3062	15757873	584	Germany	Male	33	3	88311.48	2	1	1	177651.38	0	0	0.031332627	Fail
3062	3063	15697610	582	France	Female	40	9	0.0	3	1	1	60954.45	0	1	0.54260415	Succeed
3063	3064	15578774	609	France	Male	32	7	71872.19	1	1	1	151924.9	0	0	0.049713753	Fail
3064	3065	15762264	506	Spain	Male	35	6	110046.93	2	1	0	26318.73	0	0	0.059443906	Fail
3065	3066	15614863	503	France	Male	42	8	104430.08	1	1	1	147557.71	0	0	0.16278367	Fail
3066	3067	15789851	503	France	Female	28	5	0.0	2	1	0	125918.17	0	0	0.041317936	Fail
3067	3068	15579817	806	Germany	Male	31	10	138653.51	1	1	0	190803.37	0	0	0.30225977	Fail
3068	3069	15587049	653	France	Female	31	7	102575.04	1	1	1	11043.54	0	0	0.04637907	Fail
3069	3070	15570968	666	France	Male	43	7	137780.74	2	1	1	119100.05	1	0	0.07125347	Fail
3070	3071	15794697	674	Spain	Male	32	2	0.0	2	1	0	140579.17	0	0	0.038348738	Fail
3071	3072	15581690	798	France	Male	32	7	0.0	2	0	1	37731.95	0	0	0.013356787	Fail
3072	3073	15644332	740	France	Female	30	8	105209.54	1	1	0	1852.58	0	0	0.10889754	Fail
3073	3074	15614456	531	Germany	Female	32	0	109570.21	2	1	1	172049.84	0	0	0.0945242	Fail
3074	3075	15609689	614	Germany	Female	44	6	118715.86	1	1	0	133591.11	1	1	0.74424565	Succeed
3075	3076	15594613	556	France	Male	35	10	0.0	2	1	1	192751.18	0	0	0.02183836	Fail
3076	3077	15584150	678	Germany	Female	43	2	153393.18	2	1	1	193828.27	0	0	0.114392914	Fail
3077	3078	15673403	587	Germany	Male	33	6	132603.36	1	1	0	55775.72	0	0	0.3013586	Fail
3078	3079	15685612	527	Spain	Female	36	6	0.0	2	1	1	102280.29	0	0	0.038656004	Fail
3079	3080	15774763	757	Germany	Female	34	1	129398.01	2	0	0	44965.44	0	0	0.16126192	Fail
3080	3081	15694324	468	Spain	Male	28	3	0.0	2	1	0	170661.02	0	0	0.042173754	Fail
3081	3082	15603355	693	France	Male	29	2	151352.74	1	0	0	197145.89	0	0	0.09121478	Fail
3082	3083	15759102	483	France	Female	44	5	136836.49	1	1	0	192359.9	1	0	0.46317333	Fail
3083	3084	15814852	466	France	Male	40	4	91592.06	1	1	0	141210.18	1	0	0.20812644	Fail
3084	3085	15724438	770	France	Female	30	8	0.0	2	1	0	100557.03	0	0	0.04519346	Fail
3085	3086	15571095	734	France	Female	54	3	0.0	1	1	0	130805.54	1	1	0.7802317	Succeed
3086	3087	15674242	716	France	Female	22	8	0.0	2	1	1	92606.98	0	0	0.024097573	Fail
3087	3088	15715196	439	France	Male	36	2	165536.28	2	1	1	123956.83	0	0	0.031484313	Fail
3088	3089	15730484	538	Germany	Male	25	5	62482.95	1	1	1	102758.43	0	0	0.04614691	Fail
3089	3090	15662103	743	France	Male	40	8	68155.59	1	1	0	94876.65	0	0	0.22345917	Fail
3090	3091	15779617	734	Spain	Female	43	3	55853.33	2	0	1	94811.85	1	0	0.15089181	Fail
3091	3092	15662937	656	France	Male	37	2	0.0	2	0	1	67840.81	0	0	0.029131236	Fail
3092	3093	15689787	666	France	Female	31	2	79589.43	1	0	0	4050.57	0	0	0.10967851	Fail
3093	3094	15667778	627	Spain	Male	41	5	100880.76	1	0	1	134665.25	0	0	0.13421959	Fail
3094	3095	15738484	480	Germany	Female	25	3	174330.35	2	0	0	181647.13	0	0	0.063777775	Fail
3095	3096	15680279	792	France	Male	19	7	143390.51	1	1	0	33282.84	0	0	0.09309119	Fail
3096	3097	15745119	613	Germany	Male	59	8	91415.76	1	0	0	27965.0	1	1	0.73447484	Succeed
3097	3098	15708264	476	Germany	Male	30	3	134366.42	1	1	0	68343.53	0	0	0.2577313	Fail
3098	3099	15628559	539	France	Female	24	3	0.0	2	1	1	198161.07	0	0	0.02732898	Fail
3099	3100	15708232	696	Spain	Male	60	8	88786.81	1	1	1	196858.4	0	0	0.18360156	Fail
3100	3101	15735585	810	Germany	Male	35	3	96814.46	2	1	1	120511.03	0	0	0.042588364	Fail
3101	3102	15809383	763	Germany	Male	32	9	160680.41	1	1	0	30886.35	0	0	0.2094036	Fail
3102	3103	15660902	640	France	Female	29	3	0.0	2	1	0	2743.69	0	0	0.03973515	Fail
3103	3104	15766645	655	France	Female	47	10	0.0	2	1	0	167778.62	0	0	0.31315306	Fail
3104	3105	15654266	526	Germany	Male	31	5	145537.21	1	1	0	132404.64	0	0	0.22958867	Fail
3105	3106	15794602	678	France	Female	28	4	0.0	2	1	1	144423.17	1	0	0.025723506	Fail
3106	3107	15800926	554	France	Female	45	6	0.0	2	1	1	181204.5	0	0	0.12828375	Fail
3107	3108	15697460	597	Spain	Female	30	2	119370.11	1	1	1	182726.22	1	0	0.10960724	Fail
3108	3109	15724572	560	Spain	Female	28	1	0.0	2	1	1	120880.72	0	0	0.03226829	Fail
3109	3110	15735914	850	Germany	Female	47	10	134381.52	1	0	0	26812.89	1	1	0.7870503	Succeed
3110	3111	15707632	546	Germany	Female	74	8	114888.74	2	1	1	66732.63	1	0	0.048870802	Fail
3111	3112	15657199	623	Germany	Male	42	1	149332.48	2	1	0	100834.22	0	0	0.24821152	Fail
3112	3113	15622514	698	France	Female	40	7	105061.74	3	1	0	107815.31	1	1	0.80879134	Succeed
3113	3114	15779565	620	France	Male	32	7	0.0	2	1	1	34665.79	0	0	0.014288381	Fail
3114	3115	15636059	619	France	Female	40	10	0.0	1	1	1	147093.84	1	0	0.23758727	Fail
3115	3116	15582102	561	France	Male	21	4	0.0	1	1	1	36942.35	0	0	0.069130875	Fail
3116	3117	15666711	753	France	Female	39	7	155062.8	1	1	1	16460.77	0	0	0.14228256	Fail
3117	3118	15733023	721	Spain	Male	43	3	88798.34	1	0	0	45610.63	0	0	0.30912122	Fail
3118	3119	15789468	451	France	Male	33	6	0.0	2	1	0	184954.11	0	0	0.033234138	Fail
3119	3120	15663197	680	Germany	Female	51	5	143139.87	1	0	0	47795.43	1	1	0.8504228	Succeed
3120	3121	15694915	590	Spain	Female	23	7	0.0	2	1	0	196789.9	0	0	0.047233608	Fail
3121	3122	15593751	634	Germany	Male	27	3	107027.52	1	1	0	173425.68	0	0	0.26480415	Fail
3122	3123	15575038	676	France	Male	29	4	140720.93	1	1	0	36221.18	0	0	0.09327676	Fail
3123	3124	15622207	642	France	Male	30	8	80964.57	2	1	0	174738.2	0	0	0.037861045	Fail
3124	3125	15795260	760	France	Male	39	6	178585.46	1	1	0	67131.3	1	0	0.3144083	Fail
3125	3126	15685382	736	Spain	Female	26	4	135889.13	1	1	1	165692.03	0	0	0.09919206	Fail
3126	3127	15691844	656	France	Male	43	7	134919.85	1	1	0	194691.95	0	0	0.30181307	Fail
3127	3128	15721043	776	Germany	Male	33	8	115130.34	1	0	0	129525.5	1	0	0.27781618	Fail
3128	3129	15794289	832	Spain	Female	34	6	138190.13	2	0	1	146511.2	0	0	0.060773358	Fail
3129	3130	15694489	631	Germany	Male	37	9	131519.49	2	1	1	51752.18	0	0	0.087511964	Fail
3130	3131	15813149	795	Spain	Female	56	5	0.0	1	1	0	35418.69	1	1	0.7795981	Succeed
3131	3132	15614223	648	Germany	Female	39	3	126935.98	2	0	1	57995.74	0	0	0.1591671	Fail
3132	3133	15619443	615	France	Male	39	4	133707.09	1	1	1	108152.75	0	0	0.12333555	Fail
3133	3134	15646263	682	France	Female	27	1	97893.2	1	1	0	166144.98	0	0	0.12884967	Fail
3134	3135	15660577	694	France	Male	34	5	127900.03	1	1	0	101737.8	0	0	0.10099522	Fail
3135	3136	15753910	694	France	Male	37	10	143835.47	1	0	1	33326.71	0	0	0.07160497	Fail
3136	3137	15617913	607	France	Male	44	0	0.0	2	1	1	81140.09	0	0	0.068804435	Fail
3137	3138	15772109	664	France	Male	48	10	0.0	1	1	0	140173.17	1	1	0.57815117	Succeed
3138	3139	15701573	756	France	Male	60	2	0.0	1	1	1	166513.49	1	0	0.32750943	Fail
3139	3140	15736264	645	France	Female	40	3	129596.77	1	1	1	103232.6	0	0	0.14429301	Fail
3140	3141	15780608	653	Spain	Male	30	4	0.0	2	1	0	120736.04	0	0	0.037221406	Fail
3141	3142	15769632	710	Germany	Female	24	2	110407.44	2	0	0	15832.43	1	0	0.14286016	Fail
3142	3143	15587032	697	France	Female	76	7	0.0	2	0	1	188772.45	0	0	0.019061493	Fail
3143	3144	15722097	619	Germany	Female	41	8	142015.76	2	1	0	114323.66	0	0	0.26768407	Fail
3144	3145	15638039	648	Spain	Male	55	1	81370.07	1	0	1	181534.04	0	0	0.34548926	Fail
3145	3146	15775626	482	Germany	Female	48	2	69329.47	1	0	0	102640.52	1	1	0.6169775	Succeed
3146	3147	15730724	548	France	Female	28	8	116755.5	2	1	1	158585.17	1	0	0.039870698	Fail
3147	3148	15753138	752	Spain	Male	44	6	83870.33	1	1	0	178722.24	0	0	0.39102054	Fail
3148	3149	15810111	648	France	Female	39	6	130694.89	2	1	1	153955.38	1	0	0.09713952	Fail
3149	3150	15723409	643	Spain	Female	34	8	117451.47	1	1	0	65374.86	0	0	0.18294597	Fail
3150	3151	15795334	573	Germany	Female	35	9	206868.78	2	0	1	102986.15	0	0	0.12167215	Fail
3151	3152	15584356	686	France	Female	39	3	111695.62	1	0	0	136643.84	0	0	0.270545	Fail
3152	3153	15724197	644	France	Female	40	9	137285.26	4	1	0	77063.63	1	1	0.8825574	Succeed
3153	3154	15750092	702	France	Female	29	6	149218.39	1	1	1	9633.01	0	0	0.0609624	Fail
3154	3155	15609673	652	France	Male	51	7	0.0	2	0	1	43496.36	0	0	0.116042934	Fail
3155	3156	15794529	641	Spain	Male	32	7	0.0	2	1	1	24267.28	0	0	0.015789548	Fail
3156	3157	15569677	692	Germany	Female	41	8	130701.29	1	1	0	59354.24	1	1	0.59058714	Succeed
3157	3158	15815272	574	Spain	Male	34	5	0.0	2	0	0	28269.86	0	0	0.03779011	Fail
3158	3159	15811213	643	France	Female	31	3	167949.48	1	1	0	143162.34	0	0	0.15307517	Fail
3159	3160	15680623	834	France	Male	23	4	131254.81	1	1	0	20199.3	0	0	0.1222138	Fail
3160	3161	15672857	591	France	Male	28	5	0.0	2	1	1	48606.92	0	0	0.015171705	Fail
3161	3162	15767717	470	Spain	Male	34	9	0.0	2	0	1	89013.67	0	0	0.018511077	Fail
3162	3163	15600415	608	Spain	Male	34	7	86656.13	1	0	1	59890.29	0	0	0.049581695	Fail
3163	3164	15801372	649	Germany	Female	37	8	114737.26	1	1	1	106655.88	1	0	0.30132326	Fail
3164	3165	15721628	665	France	Female	38	5	0.0	2	1	0	156439.56	0	0	0.097640485	Fail
3165	3166	15581318	651	France	Female	39	6	0.0	1	1	0	24176.44	0	0	0.34761634	Fail
3166	3167	15746239	555	Germany	Male	62	4	119817.33	1	0	1	43507.1	1	1	0.54192567	Succeed
3167	3168	15583173	637	France	Female	48	7	130806.99	2	1	1	132005.85	1	0	0.20874988	Fail
3168	3169	15680788	675	France	Female	49	0	0.0	1	1	1	80496.71	1	0	0.4960119	Fail
3169	3170	15688208	677	Spain	Male	40	5	0.0	2	1	0	88947.56	0	0	0.058577538	Fail
3170	3171	15791409	850	Germany	Female	35	2	80931.75	1	0	0	12639.67	1	0	0.32061774	Fail
3171	3172	15589485	815	France	Female	56	3	0.0	3	1	1	94248.16	1	1	0.8056902	Succeed
3172	3173	15692855	665	Germany	Male	32	1	132178.67	1	0	0	11865.76	0	0	0.29537213	Fail
3173	3174	15727503	485	France	Female	27	3	0.0	2	1	0	141449.86	0	0	0.051618215	Fail
3174	3175	15734348	577	Spain	Male	43	6	0.0	2	1	1	149457.81	0	0	0.053466074	Fail
3175	3176	15764640	586	France	Female	35	7	164769.02	3	1	0	119814.25	1	1	0.7181489	Succeed
3176	3177	15613050	722	Germany	Male	29	1	107233.85	2	1	0	24924.92	0	0	0.0973316	Fail
3177	3178	15759720	528	France	Female	27	7	176227.07	2	0	1	139481.53	0	0	0.06725257	Fail
3178	3179	15609705	542	France	Female	39	4	109949.39	2	1	1	41268.65	0	0	0.08180954	Fail
3179	3180	15685572	552	France	Female	34	5	0.0	2	1	1	1351.41	0	0	0.024758967	Fail
3180	3181	15750483	678	France	Female	60	10	117738.81	1	1	0	147489.76	1	1	0.71280676	Succeed
3181	3182	15663285	575	Spain	Female	37	9	133292.45	1	1	0	111175.09	0	0	0.21305025	Fail
3182	3183	15638682	669	France	Female	43	1	160474.59	1	1	1	95963.14	0	0	0.17897196	Fail
3183	3184	15734197	636	France	Male	43	6	0.0	2	1	0	43128.95	0	0	0.113172166	Fail
3184	3185	15631106	667	Germany	Male	55	9	154393.43	1	1	1	137674.96	1	0	0.44314316	Fail
3185	3186	15761986	652	Germany	Female	45	9	110827.49	1	1	1	153383.54	1	1	0.60661745	Succeed
3186	3187	15649704	637	Germany	Female	36	10	145750.45	2	1	1	96660.76	0	0	0.09752107	Fail
3187	3188	15713948	516	Spain	Female	45	8	109044.3	1	0	1	115818.16	0	0	0.27863356	Fail
3188	3189	15586793	801	France	Female	32	4	75170.54	1	1	1	37898.5	0	0	0.073219836	Fail
3189	3190	15596558	692	France	Female	42	2	0.0	2	1	0	145222.93	0	0	0.17327939	Fail
3190	3191	15625431	585	France	Female	28	6	105795.9	1	1	1	41219.09	0	0	0.06869756	Fail
3191	3192	15760606	590	France	Male	32	5	0.0	2	1	0	59249.83	0	0	0.029590098	Fail
3192	3193	15566725	554	Spain	Male	66	8	0.0	2	1	1	116747.62	0	0	0.03599634	Fail
3193	3194	15725830	659	France	Female	49	1	0.0	1	1	0	116249.72	1	1	0.7229307	Succeed
